epsilon,converged,peak_error,lag_error,peak_errors_log,lag_errors_log
0.3944954128450367,True,0.3302585457749434,3.000000000001,-1.1078794592303394,1.098612288668443
0.4036697247716422,True,0.3656769769169045,3.000000000001,-1.0060049120106924,1.098612288668443
0.4128440366982477,True,0.4112521719645129,3.000000000001,-0.888548695543826,1.098612288668443
0.4220183486248532,True,0.4794599902005301,4.000000000001,-0.7350948288062665,1.3862943611201406
0.4311926605514587,True,0.5532801014731764,5.000000000001,-0.5918908930842922,1.6094379124343003
0.4403669724780642,True,0.6372294280274016,5.000000000001,-0.45062551866771233,1.6094379124343003
0.4495412844046697,True,0.7282930830574242,6.000000000001,-0.31705172518435903,1.7917594692282217
0.45871559633127523,True,0.829146398946898,6.000000000001,-0.18735854239737368,1.7917594692282217
0.46788990825788074,True,0.9424446056114227,7.000000000001,-0.05927813527430843,1.9459101490554562
0.47706422018448624,True,1.067364748706685,8.000000000001,0.0651927589898252,2.079441541679961
0.48623853211109175,True,1.2071814272288932,8.000000000001,0.1882882433538917,2.079441541679961
0.49541284403769725,True,1.3663852161951644,9.000000000001,0.3121687244643368,2.1972245773363306
0.5045871559643028,True,1.5451510129526649,10.000000000001,0.43512164858460545,2.302585092994146
0.5137614678909083,True,1.7467306921477292,11.000000000001,0.557745864802802,2.3978952727984613
0.5229357798175137,True,1.9737559221314827,12.000000000001,0.6799382870298164,2.484906649788084
0.5321100917441193,True,2.236641844939197,13.000000000001,0.8049755646112176,2.5649493574616136
0.5412844036707248,True,2.536972112277661,14.000000000001,0.9309712881553329,2.63905732961533
0.5504587155973303,True,2.8800684618825674,15.000000000001,1.0578140653523198,2.7080502011022767
0.5596330275239357,True,3.2802474995413258,16.000000000001,1.1879188767265363,2.7725887222398438
0.5688073394505413,True,3.7480391057620324,17.000000000001,1.3212327980896292,2.833213344056275
0.5779816513771469,True,4.29419756020121,18.000000000001,1.4572647068288838,2.89037175789622
0.5871559633037523,True,4.93755087994257,19.000000000001,1.5968694349726413,2.944438979166493
0.5963302752303578,True,5.667411437366024,21.000000000001,1.7347324768753405,3.0445224377234705
0.6055045871569633,True,6.432576875853656,22.000000000001,1.8613752162649837,3.0910424533583614
0.6146788990835689,True,7.215293684981367,23.000000000001,1.9762028961765394,3.135494215929193
0.6238532110101743,True,8.124331749167718,24.000000000001,2.0948634785771114,3.178053830347987
0.6330275229367798,True,9.013139511384145,26.000000000001,2.1986834583609602,3.2580965380215203
0.6422018348633853,True,9.971260715498907,27.000000000001,2.299707026882104,3.295836866004366
0.6513761467899909,True,11.083352154460707,28.000000000001,2.405444176579142,3.3322045101752398
0.6605504587165963,True,12.369406593125847,30.000000000001,2.515226213800686,3.4011973816621888
0.6697247706432018,True,14.259086073527882,33.000000000001,2.6573943227168484,3.4965075614665104
0.6788990825698074,True,16.64321271705868,36.000000000001,2.8120024886956974,3.583518938456138
0.6880733944964129,True,19.536719003741048,41.000000000001,2.972295720731896,3.7135720667043324
0.6972477064230184,True,24.744461553551545,119.000000000001,3.208601688359122,4.779123493111538
0.7064220183496238,True,24.742618869647128,108.000000000001,3.2085272170470334,4.682131227124229
0.7155963302762294,True,24.742489610360394,107.000000000001,3.208521992877957,4.6728288344619155
0.7247706422028349,True,24.744319947880065,118.000000000001,3.2085959656208694,4.770684624465673
0.7339449541294404,True,24.744307177118824,118.000000000001,3.2085954495119378,4.770684624465673
0.7431192660560458,True,24.744315039901217,118.000000000001,3.2085957672731538,4.770684624465673
0.7522935779826514,True,24.742653332404092,108.000000000001,3.2085286098960744,4.682131227124229
0.761467889909257,True,24.744299163042893,117.000000000001,3.2085951256363416,4.762173934797764
0.7706422018358624,True,24.744273403415274,117.000000000001,3.208594084602977,4.762173934797764
0.7798165137624679,True,24.74429565476755,117.000000000001,3.2085949838551757,4.762173934797764
0.7889908256890734,True,24.742491920251556,107.000000000001,3.2085220862352175,4.6728288344619155
0.798165137615679,True,24.74425840882967,117.000000000001,3.2085934786207395,4.762173934797764
0.8073394495422844,True,24.744258298228253,117.000000000001,3.2085934741509585,4.762173934797764
0.8165137614688899,True,24.744220072297352,117.000000000001,3.2085919293093244,4.762173934797764
0.8256880733954954,True,24.744188581728597,116.000000000001,3.208590656665099,4.753590191106373
0.834862385322101,True,24.744175527549004,116.000000000001,3.208590129099485,4.753590191106373
0.8440366972487064,True,24.742587812479485,108.000000000001,3.2085259618368513,4.682131227124229
0.8532110091753119,True,24.74416155387831,116.000000000001,3.208589564373672,4.753590191106373
0.8623853211019175,True,24.744241038702526,117.000000000001,3.208592776634325,4.762173934797764
0.871559633028523,True,24.744125226782284,116.000000000001,3.208588096264817,4.753590191106373
0.8807339449551285,True,24.742541993806086,107.000000000001,3.20852411002102,4.6728288344619155
0.8899082568817339,True,24.744200794156924,116.000000000001,3.2085911502123117,4.753590191106373
0.8990825688083395,True,24.744202759491124,116.000000000001,3.2085912296383614,4.753590191106373
0.908256880734945,True,24.742232323229555,106.000000000001,3.2085115942288067,4.663439094112077
0.9174311926615505,True,24.742163993767395,106.000000000001,3.208508832571911,4.663439094112077
0.9266055045881559,True,24.7421639197459,106.000000000001,3.2085088295801962,4.663439094112077
0.9357798165147615,True,24.74410545992416,116.000000000001,3.2085872974139447,4.753590191106373
0.9449541284413671,True,24.744128228358072,116.000000000001,3.2085882175693925,4.753590191106373
0.9541284403679725,True,24.74404243721198,115.000000000001,3.208584750431895,4.744932128363259
0.963302752294578,True,24.744181185169616,116.000000000001,3.208590357743998,4.753590191106373
0.9724770642211835,True,24.744096099087137,115.000000000001,3.2085869191081375,4.744932128363259
0.9816513761477891,True,24.74412429179544,116.000000000001,3.208588058478601,4.753590191106373
0.9908256880743945,True,24.7441658429995,116.000000000001,3.208589737712373,4.753590191106373
1.000000000001,True,24.742605492973244,108.000000000001,3.2085266764139835,4.682131227124229
