t_fit,I_fit,t_data,I_data
0.0,272118.0,0,272118.0
0.02902902902902903,272695.27159751335,1,287975.0
0.05805805805805806,273273.5187076191,2,305223.0
0.0870870870870871,273852.7418155911,3,344282.0
0.11611611611611612,274432.941472447,4,416156.0
0.14514514514514515,275014.11793939775,5,500194.0
0.1741741741741742,275596.2717618882,6,596346.0
0.2032032032032032,276179.40346373245,7,690600.0
0.23223223223223224,276763.51356874505,8,785106.0
0.26126126126126126,277348.60260074027,9,850802.0
0.2902902902902903,277934.6710835324,10,918891.0
0.31931931931931934,278521.7195409358,11,1019428.0
0.3483483483483484,279109.74849399045,12,1108478.0
0.3773773773773774,279698.75824621704,13,1186374.0
0.4064064064064064,280288.749125737,14,1278564.0
0.43543543543543545,280879.7215763488,15,1355196.0
0.4644644644644645,281471.67604185105,16,1399935.0
0.49349349349349353,282064.6129660423,17,1457997.0
0.5225225225225225,282658.53279272106,18,1497769.0
0.5515515515515516,283253.4359656859,19,1530931.0
0.5805805805805806,283849.3229287353,20,1551032.0
0.6096096096096096,284446.1940326628,21,1558670.0
0.6386386386386387,285044.04956507584,22,1555127.0
0.6676676676676677,285642.8899194239,23,1551692.0
0.6966966966966968,286242.71548978967,24,1541461.0
0.7257257257257258,286843.52667025576,25,1507885.0
0.7547547547547548,287445.3238549048,26,1465306.0
0.7837837837837838,288048.1074378195,27,1414633.0
0.8128128128128128,288651.8778130824,28,1338664.0
0.8418418418418419,289256.6344862647,0,0.0
0.8708708708708709,289862.3796924615,0,0.0
0.8998998998998999,290469.1124376276,0,0.0
0.928928928928929,291076.8331018616,0,0.0
0.957957957957958,291685.5420589417,0,0.0
0.9869869869869871,292295.2396763262,0,0.0
1.016016016016016,292905.9263151533,0,0.0
1.045045045045045,293517.6023302408,0,0.0
1.0740740740740742,294130.26804425113,0,0.0
1.103103103103103,294743.9236323109,0,0.0
1.1321321321321323,295358.5693667659,0,0.0
1.1611611611611612,295974.205534659,0,0.0
1.1901901901901903,296590.83241430874,0,0.0
1.2192192192192193,297208.4502753093,0,0.0
1.2482482482482482,297827.0593785306,0,0.0
1.2772772772772774,298446.659976118,0,0.0
1.3063063063063063,299067.25231149275,0,0.0
1.3353353353353354,299688.83661935164,0,0.0
1.3643643643643644,300311.41312566696,0,0.0
1.3933933933933935,300934.982047687,0,0.0
1.4224224224224224,301559.5435939353,0,0.0
1.4514514514514516,302185.09796421137,0,0.0
1.4804804804804805,302811.64534959017,0,0.0
1.5095095095095097,303439.1859324224,0,0.0
1.5385385385385386,304067.71990603785,0,0.0
1.5675675675675675,304697.2474775871,0,0.0
1.5965965965965967,305327.7688151653,0,0.0
1.6256256256256256,305959.2840780631,0,0.0
1.6546546546546548,306591.79341750406,0,0.0
1.6836836836836837,307225.296976645,0,0.0
1.7127127127127129,307859.7948905758,0,0.0
1.7417417417417418,308495.2872863194,0,0.0
1.770770770770771,309131.77428283205,0,0.0
1.7997997997997999,309769.2559910029,0,0.0
1.828828828828829,310407.73251365434,0,0.0
1.857857857857858,311047.2039455418,0,0.0
1.8868868868868869,311687.6703733539,0,0.0
1.915915915915916,312329.13187571237,0,0.0
1.944944944944945,312971.588523172,0,0.0
1.9739739739739741,313615.0403788144,0,0.0
2.0030030030030033,314259.487527526,0,0.0
2.032032032032032,314904.930039234,0,0.0
2.061061061061061,315551.36796161666,0,0.0
2.09009009009009,316198.8013348271,0,0.0
2.1191191191191194,316847.2301914933,0,0.0
2.1481481481481484,317496.65455671825,0,0.0
2.1771771771771773,318147.0744480797,0,0.0
2.206206206206206,318798.4898756303,0,0.0
2.235235235235235,319450.9008418978,0,0.0
2.2642642642642645,320104.3073418846,0,0.0
2.2932932932932935,320758.7093630681,0,0.0
2.3223223223223224,321414.10688540066,0,0.0
2.3513513513513513,322070.49988130934,0,0.0
2.3803803803803807,322727.8883156964,0,0.0
2.4094094094094096,323386.27214593865,0,0.0
2.4384384384384385,324045.65131633857,0,0.0
2.4674674674674675,324706.0257315824,0,0.0
2.4964964964964964,325367.39531187544,0,0.0
2.525525525525526,326029.7599749044,0,0.0
2.5545545545545547,326693.11963028833,0,0.0
2.5835835835835836,327357.474179578,0,0.0
2.6126126126126126,328022.82351625635,0,0.0
2.641641641641642,328689.1675257382,0,0.0
2.670670670670671,329356.5060853703,0,0.0
2.6996996996997,330024.8390644314,0,0.0
2.7287287287287287,330694.16632413224,0,0.0
2.757757757757758,331364.4877176155,0,0.0
2.786786786786787,332035.80308995576,0,0.0
2.815815815815816,332708.1122781598,0,0.0
2.844844844844845,333381.4151111661,0,0.0
2.873873873873874,334055.7114098452,0,0.0
2.902902902902903,334731.00118452945,0,0.0
2.931931931931932,335407.28371357673,0,0.0
2.960960960960961,336084.5590758506,0,0.0
2.98998998998999,336762.827046766,0,0.0
3.0190190190190194,337442.0873935697,0,0.0
3.0480480480480483,338122.33987530466,0,0.0
3.0770770770770772,338803.5842427747,0,0.0
3.106106106106106,339485.82023850863,0,0.0
3.135135135135135,340169.04759672517,0,0.0
3.1641641641641645,340853.2660432971,0,0.0
3.1931931931931934,341538.47529571585,0,0.0
3.2222222222222223,342224.675063056,0,0.0
3.2512512512512513,342911.8650459398,0,0.0
3.2802802802802806,343600.0449365016,0,0.0
3.3093093093093096,344289.2144183523,0,0.0
3.3383383383383385,344979.37316576164,0,0.0
3.3673673673673674,345670.5207998988,0,0.0
3.396396396396397,346362.6569457934,0,0.0
3.4254254254254257,347055.7812432145,0,0.0
3.4544544544544546,347749.89332272735,0,0.0
3.4834834834834836,348444.9928056469,0,0.0
3.5125125125125125,349141.0793039917,0,0.0
3.541541541541542,349838.1524204369,0,0.0
3.570570570570571,350536.2117482685,0,0.0
3.5995995995995997,351235.25687133643,0,0.0
3.6286286286286287,351935.2873640083,0,0.0
3.657657657657658,352636.30279112305,0,0.0
3.686686686686687,353338.3027079444,0,0.0
3.715715715715716,354041.28666011454,0,0.0
3.744744744744745,354745.25418360764,0,0.0
3.7737737737737738,355450.2048046835,0,0.0
3.802802802802803,356156.13803984097,0,0.0
3.831831831831832,356863.05339577165,0,0.0
3.860860860860861,357570.95036931365,0,0.0
3.88988988988989,358279.82844740467,0,0.0
3.9189189189189193,358989.6871070361,0,0.0
3.9479479479479482,359700.5258152064,0,0.0
3.976976976976977,360412.3440288745,0,0.0
4.0060060060060065,361125.14119491365,0,0.0
4.035035035035035,361838.91675006493,0,0.0
4.064064064064064,362553.67012089066,0,0.0
4.093093093093093,363269.40072372823,0,0.0
4.122122122122122,363986.1079646435,0,0.0
4.151151151151152,364703.7912393845,0,0.0
4.18018018018018,365422.4499333348,0,0.0
4.2092092092092095,366142.083407945,0,0.0
4.238238238238239,366862.6910007855,0,0.0
4.267267267267267,367584.2720604322,0,0.0
4.296296296296297,368306.8259251063,0,0.0
4.325325325325325,369030.35192215804,0,0.0
4.354354354354355,369754.8493680142,0,0.0
4.383383383383384,370480.317568126,0,0.0
4.412412412412412,371206.7558169168,0,0.0
4.441441441441442,371934.16339772975,0,0.0
