t_fit,I_fit,t_data,I_data
2.2642642642642645,306578.063564409,0,0.0
2.2932932932932935,307036.8183591104,0,0.0
2.3223223223223224,307495.98941534274,0,0.0
2.3513513513513513,307955.57616603957,0,0.0
2.3803803803803807,308415.5780403201,0,0.0
2.4094094094094096,308875.9944634887,0,0.0
2.4384384384384385,309336.82485703536,0,0.0
2.4674674674674675,309798.06863863533,0,0.0
2.4964964964964964,310259.72522214946,0,0.0
2.525525525525526,310721.7940176238,0,0.0
2.5545545545545547,311184.27443129005,0,0.0
2.5835835835835836,311647.16586556507,0,0.0
2.6126126126126126,312110.4677190513,0,0.0
2.641641641641642,312574.1793845033,0,0.0
2.670670670670671,313038.30024312576,0,0.0
2.6996996996997,313502.82967886195,0,0.0
2.7287287287287287,313967.76707268326,0,0.0
2.757757757757758,314433.1118016181,0,0.0
2.786786786786787,314898.86323875206,0,0.0
2.815815815815816,315365.0207532276,0,0.0
2.844844844844845,315831.58371024445,0,0.0
2.873873873873874,316298.55147105927,0,0.0
2.902902902902903,316765.92339298595,0,0.0
2.931931931931932,317233.6988293953,0,0.0
2.960960960960961,317701.8771297153,0,0.0
2.98998998998999,318170.4576394309,0,0.0
3.0190190190190194,318639.4397000843,0,0.0
3.0480480480480483,319108.82264927455,0,0.0
3.0770770770770772,319578.6058206579,0,0.0
3.106106106106106,320048.7886151318,0,0.0
3.135135135135135,320519.3701884445,0,0.0
3.1641641641641645,320990.3499520182,0,0.0
3.1931931931931934,321461.72722064896,0,0.0
3.2222222222222223,321933.5013051735,0,0.0
3.2512512512512513,322405.6715124612,0,0.0
3.2802802802802806,322878.2371454068,0,0.0
3.3093093093093096,323351.1975029223,0,0.0
3.3383383383383385,323824.55187993,0,0.0
3.3673673673673674,324298.2995673544,0,0.0
3.396396396396397,324772.4398521146,0,0.0
3.4254254254254257,325246.972017117,0,0.0
3.4544544544544546,325721.8953412473,0,0.0
3.4834834834834836,326197.2090993631,0,0.0
3.5125125125125125,326672.91256228625,0,0.0
3.541541541541542,327149.0049967951,0,0.0
3.570570570570571,327625.48566561705,0,0.0
3.5995995995995997,328102.35382216127,0,0.0
3.6286286286286287,328579.6087083011,0,0.0
3.657657657657658,329057.2495721402,0,0.0
3.686686686686687,329535.2756580173,0,0.0
3.715715715715716,330013.6862060824,0,0.0
3.744744744744745,330492.4804522873,0,0.0
3.7737737737737738,330971.65762837604,0,0.0
3.802802802802803,331451.2169618755,0,0.0
3.831831831831832,331931.15767608566,0,0.0
3.860860860860861,332411.47899007006,0,0.0
3.88988988988989,332892.18011864653,0,0.0
3.9189189189189193,333373.2602723774,0,0.0
3.9479479479479482,333854.71865755995,0,0.0
3.976976976976977,334336.5544762171,0,0.0
4.0060060060060065,334818.7669260877,0,0.0
4.035035035035035,335301.3552006168,0,0.0
4.064064064064064,335784.3184889468,0,0.0
4.093093093093093,336267.655975907,0,0.0
4.122122122122122,336751.36684200476,0,0.0
4.151151151151152,337235.45026341564,0,0.0
4.18018018018018,337719.90541197394,0,0.0
4.2092092092092095,338204.73145516316,0,0.0
4.238238238238239,338689.9275561065,0,0.0
4.267267267267267,339175.49287355714,0,0.0
4.296296296296297,339661.4265618891,0,0.0
4.325325325325325,340147.72777108726,0,0.0
4.354354354354355,340634.39564673806,0,0.0
4.383383383383384,341121.4293300199,0,0.0
4.412412412412412,341608.8279576937,0,0.0
4.441441441441442,342096.5906620932,0,0.0
4.47047047047047,342584.7165711155,0,0.0
4.4994994994995,343073.20480821154,0,0.0
4.528528528528529,343562.05449237657,0,0.0
4.5575575575575575,344051.2647357025,0,0.0
4.586586586586587,344540.8346451431,0,0.0
4.615615615615616,345030.76332566864,0,0.0
4.644644644644645,345521.04987772845,0,0.0
4.673673673673674,346011.69339723914,0,0.0
4.702702702702703,346502.69297557423,0,0.0
4.731731731731732,346994.04769955424,0,0.0
4.760760760760761,347485.75665143656,0,0.0
4.78978978978979,347977.81890890526,0,0.0
4.818818818818819,348470.23354506097,0,0.0
4.847847847847848,348962.9996284109,0,0.0
4.876876876876877,349456.1162228588,0,0.0
4.9059059059059065,349949.5823876945,0,0.0
4.934934934934935,350443.3971775842,0,0.0
4.963963963963964,350937.5596425602,0,0.0
4.992992992992993,351432.06882801076,0,0.0
5.022022022022022,351926.9237746701,0,0.0
5.051051051051052,352422.1235186082,0,0.0
5.08008008008008,352917.66709122085,0,0.0
5.109109109109109,353413.5535192192,0,0.0
5.138138138138139,353909.78182462027,0,0.0
5.167167167167167,354406.3510247361,0,0.0
5.196196196196197,354903.26013216435,0,0.0
5.225225225225225,355400.5081547775,0,0.0
5.2542542542542545,355898.09409571363,0,0.0
5.283283283283284,356396.0169533653,0,0.0
5.312312312312312,356894.2757213703,0,0.0
5.341341341341342,357392.86938860104,0,0.0
5.37037037037037,357891.7969391546,0,0.0
5.3993993993994,358391.0573523429,0,0.0
5.428428428428429,358890.6496026819,0,0.0
5.4574574574574575,359390.5726598824,0,0.0
5.486486486486487,359890.8254893278,0,0.0
5.515515515515516,360391.4070748593,0,0.0
5.544544544544545,360892.31638785265,0,0.0
5.573573573573574,361393.552383012,0,0.0
5.602602602602603,361895.1140103926,0,0.0
5.631631631631632,362397.0002153947,0,0.0
5.660660660660661,362899.20993875776,0,0.0
5.68968968968969,363401.74211655394,0,0.0
5.718718718718719,363904.59568018257,0,0.0
5.747747747747748,364407.76955636346,0,0.0
5.776776776776777,364911.2626671313,0,0.0
5.805805805805806,365415.0739298296,0,0.0
5.834834834834835,365919.2022571042,0,0.0
5.863863863863864,366423.6465568976,0,0.0
5.892892892892893,366928.4057324428,0,0.0
5.921921921921922,367433.4786822572,0,0.0
5.9509509509509515,367938.86430013634,0,0.0
5.97997997997998,368444.5614751483,0,0.0
6.009009009009009,368950.56909162726,0,0.0
6.038038038038039,369456.8860291674,0,0.0
6.067067067067067,369963.51116261707,0,0.0
6.096096096096097,370470.44336207263,0,0.0
6.125125125125125,370977.6814928723,0,0.0
6.1541541541541545,371485.22441559023,0,0.0
6.183183183183184,371993.07098603033,0,0.0
6.212212212212212,372501.2200552202,0,0.0
6.241241241241242,373009.67046940513,0,0.0
6.27027027027027,373518.42107004195,0,0.0
6.2992992992992995,374027.4706937931,0,0.0
6.328328328328329,374536.8181725204,0,0.0
6.357357357357357,375046.462333279,0,0.0
6.386386386386387,375556.4019983116,0,0.0
6.415415415415416,376066.63598504185,0,0.0
6.444444444444445,376577.1631070057,0,0.0
6.473473473473474,377087.9821830977,0,0.0
6.5025025025025025,377599.09202080366,0,0.0
6.531531531531532,378110.4914199682,0,0.0
6.560560560560561,378622.17917567055,0,0.0
6.58958958958959,379134.1540782202,0,0.0
6.618618618618619,379646.41491315275,0,0.0
6.647647647647648,380158.9604612251,0,0.0
6.676676676676677,380671.7894984113,0,0.0
6.705705705705706,381184.9007958978,0,0.0
6.734734734734735,381698.2931200793,0,0.0
6.763763763763764,382211.96523255436,0,0.0
6.792792792792794,382725.91589012044,0,0.0
6.821821821821822,383240.14384477,0,0.0
6.850850850850851,383754.64784368593,0,0.0
6.87987987987988,384269.42662923696,0,0.0
6.908908908908909,384784.4789389734,0,0.0
6.937937937937939,385299.8035056225,0,0.0
6.966966966966967,385815.3990570841,0,0.0
6.9959959959959965,386331.26431642636,0,0.0
7.025025025025025,386847.3980018811,0,0.0
7.054054054054054,387363.7988268393,0,0.0
7.083083083083084,387880.46549984696,0,0.0
7.112112112112112,388397.3967246004,0,0.0
7.141141141141142,388914.5911999419,0,0.0
7.17017017017017,389432.0476198552,0,0.0
7.1991991991991995,389949.7646734613,0,0.0
7.228228228228229,390467.74104501377,0,0.0
7.257257257257257,390985.97541389416,0,0.0
7.286286286286287,391504.466454608,0,0.0
7.315315315315316,392023.2128367802,0,0.0
7.344344344344345,392542.21322515025,0,0.0
7.373373373373374,393061.4662795684,0,0.0
7.402402402402402,393580.97065711376,0,0.0
7.431431431431432,394100.725018863,0,0.0
7.460460460460461,394620.7280129154,0,0.0
7.48948948948949,395140.97828120046,0,0.0
7.518518518518519,395661.4744608156,0,0.0
7.5475475475475475,396182.21518402366,0,0.0
7.576576576576577,396703.19907824975,0,0.0
7.605605605605606,397224.42476607824,0,0.0
7.634634634634635,397745.89086525026,0,0.0
7.663663663663664,398267.5959886604,0,0.0
7.6926926926926935,398789.53874435415,0,0.0
7.721721721721722,399311.7177355246,0,0.0
7.750750750750751,399834.1315605099,0,0.0
7.77977977977978,400356.77881279035,0,0.0
7.808808808808809,400879.65808098513,0,0.0
7.837837837837839,401402.76794884994,0,0.0
7.866866866866867,401926.1069952736,0,0.0
7.8958958958958965,402449.6737942755,0,0.0
7.924924924924925,402973.46691500256,0,0.0
7.953953953953954,403497.4849217263,0,0.0
7.982982982982984,404021.72637384,0,0.0
8.012012012012013,404546.1898258559,0,0.0
8.04104104104104,405070.873827402,0,0.0
8.07007007007007,405595.7769232196,0,0.0
8.0990990990991,406120.89765316003,0,0.0
8.128128128128129,406646.2345521818,0,0.0
8.157157157157158,407171.78615034797,0,0.0
8.186186186186186,407697.5509728228,0,0.0
8.215215215215215,408223.5275398696,0,0.0
8.244244244244245,408749.71436684683,0,0.0
8.273273273273274,409276.109964206,0,0.0
8.302302302302303,409802.71283748845,0,0.0
8.331331331331333,410329.5214873225,0,0.0
8.36036036036036,410856.5344976024,0,0.0
8.38938938938939,411383.75018978934,0,0.0
8.418418418418419,411911.167152385,0,0.0
8.447447447447448,412438.7838680723,0,0.0
8.476476476476478,412966.5988147263,0,0.0
8.505505505505505,413494.6104654112,0,0.0
8.534534534534535,414022.81728837814,0,0.0
8.563563563563564,414551.217747062,0,0.0
8.592592592592593,415079.8103000792,0,0.0
8.621621621621623,415608.59340122505,0,0.0
8.65065065065065,416137.5654994716,0,0.0
8.67967967967968,416666.72503896494,0,0.0
8.70870870870871,417196.070459023,0,0.0
8.737737737737739,417725.6001941331,0,0.0
8.766766766766768,418255.31267395016,0,0.0
8.795795795795796,418785.206323294,0,0.0
8.824824824824825,419315.2795621477,0,0.0
8.853853853853854,419845.5308056552,0,0.0
8.882882882882884,420375.9584641194,0,0.0
8.911911911911913,420906.56094300054,0,0.0
8.94094094094094,421437.33664291364,0,0.0
8.96996996996997,421968.28395962744,0,0.0
8.998998998999,422499.40128406195,0,0.0
9.028028028028029,423030.68700228725,0,0.0
9.057057057057058,423562.13949552143,0,0.0
9.086086086086086,424093.7571401292,0,0.0
9.115115115115115,424625.53830762045,0,0.0
9.144144144144144,425157.4813646484,0,0.0
9.173173173173174,425689.5846730083,0,0.0
9.202202202202203,426221.8465896363,0,0.0
9.231231231231233,426754.2654666078,0,0.0
9.26026026026026,427286.83965113625,0,0.0
9.28928928928929,427819.567485572,0,0.0
9.318318318318319,428352.44731603895,0,0.0
9.347347347347348,428885.47748732375,0,0.0
9.376376376376378,429418.6563293472,0,0.0
9.405405405405405,429951.98216723907,0,0.0
9.434434434434435,430485.45332137396,0,0.0
9.463463463463464,431019.06810737355,0,0.0
9.492492492492493,431552.8248361089,0,0.0
9.521521521521523,432086.721813703,0,0.0
9.55055055055055,432620.7573415332,0,0.0
9.57957957957958,433154.9297162338,0,0.0
9.608608608608609,433689.2372296988,0,0.0
9.637637637637638,434223.67816908465,0,0.0
9.666666666666668,434758.2508168131,0,0.0
9.695695695695695,435292.9534505743,0,0.0
9.724724724724725,435827.7843433298,0,0.0
9.753753753753754,436362.7417633155,0,0.0
9.782782782782784,436897.8239740455,0,0.0
9.811811811811813,437433.02923431474,0,0.0
9.84084084084084,437968.3557982028,0,0.0
9.86986986986987,438503.80191507755,0,0.0
9.8988988988989,439039.3658295985,0,0.0
9.927927927927929,439575.0457817207,0,0.0
9.956956956956958,440110.8400066985,0,0.0
9.985985985985986,440646.7467350894,0,0.0
10.015015015015015,441182.76419275824,0,0.0
10.044044044044044,441718.890600881,0,0.0
10.073073073073074,442255.1241759493,0,0.0
10.102102102102103,442791.46312977443,0,0.0
10.131131131131133,443327.90566949185,0,0.0
10.16016016016016,443864.44999756553,0,0.0
10.18918918918919,444401.0943117928,0,0.0
10.218218218218219,444937.83680530865,0,0.0
10.247247247247248,445474.6756665907,0,0.0
10.276276276276278,446011.6090794639,0,0.0
10.305305305305305,446548.63522310543,0,0.0
10.334334334334335,447085.7522720502,0,0.0
10.363363363363364,447622.95839619514,0,0.0
10.392392392392393,448160.2517608051,0,0.0
10.421421421421423,448697.6305265178,0,0.0
10.45045045045045,449235.09284941124,0,0.0
10.47947947947948,449772.636888122,0,0.0
10.508508508508509,450310.2607952978,0,0.0
10.537537537537538,450847.96271445916,0,0.0
10.566566566566568,451385.74078459636,0,0.0
10.595595595595595,451923.5931401771,0,0.0
10.624624624624625,452461.5179111543,0,0.0
10.653653653653654,452999.5132229745,0,0.0
10.682682682682684,453537.57719658536,0,0.0
10.711711711711713,454075.70794844447,0,0.0
10.74074074074074,454613.9035905275,0,0.0
10.76976976976977,455152.1622303366,0,0.0
10.7987987987988,455690.48197090905,0,0.0
10.827827827827829,456228.86091082613,0,0.0
10.856856856856858,456767.2971442217,0,0.0
10.885885885885886,457305.78876079124,0,0.0
10.914914914914915,457844.33384580107,0,0.0
10.943943943943944,458382.9304800972,0,0.0
10.972972972972974,458921.57674011483,0,0.0
11.002002002002003,459460.2706978878,0,0.0
11.031031031031032,459999.01042105805,0,0.0
11.06006006006006,460537.7939728851,0,0.0
11.08908908908909,461076.6194122562,0,0.0
11.118118118118119,461615.4847936958,0,0.0
11.147147147147148,462154.3881673757,0,0.0
11.176176176176178,462693.3275791252,0,0.0
11.205205205205205,463232.3010704413,0,0.0
11.234234234234235,463771.3066784991,0,0.0
11.263263263263264,464310.34243616194,0,0.0
11.292292292292293,464849.40637199243,0,0.0
11.321321321321323,465388.4965102629,0,0.0
11.35035035035035,465927.610870966,0,0.0
11.37937937937938,466466.7474698262,0,0.0
11.408408408408409,467005.90431831015,0,0.0
11.437437437437438,467545.07942363835,0,0.0
11.466466466466468,468084.2707887961,0,0.0
11.495495495495495,468623.476412545,0,0.0
11.524524524524525,469162.6942894347,0,0.0
11.553553553553554,469701.92240981397,0,0.0
11.582582582582583,470241.15875984286,0,0.0
11.611611611611613,470780.40132101247,0,0.0
11.64064064064064,471319.6480609957,0,0.0
11.66966966966967,471858.8969482808,0,0.0
11.6986986986987,472398.1459507989,0,0.0
11.727727727727729,472937.3930322706,0,0.0
11.756756756756758,473476.6361522169,0,0.0
11.785785785785786,474015.87326596864,0,0.0
11.814814814814815,474555.1023246777,0,0.0
11.843843843843844,475094.3212753267,0,0.0
11.872872872872874,475633.5280607398,0,0.0
11.901901901901903,476172.72061959346,0,0.0
11.930930930930932,476711.8968864267,0,0.0
11.95995995995996,477251.05479165236,0,0.0
11.98898898898899,477790.19226156775,0,0.0
12.018018018018019,478329.3072183654,0,0.0
12.047047047047048,478868.39758014446,0,0.0
12.076076076076077,479407.4612609217,0,0.0
12.105105105105105,479946.4961706425,0,0.0
12.134134134134134,480485.5002151927,0,0.0
12.163163163163164,481024.4712964094,0,0.0
12.192192192192193,481563.40731209284,0,0.0
12.221221221221223,482102.3061560178,0,0.0
12.25025025025025,482641.1657179453,0,0.0
12.27927927927928,483179.9838836345,0,0.0
12.308308308308309,483718.7585348543,0,0.0
12.337337337337338,484257.48754939536,0,0.0
12.366366366366368,484796.1688010823,0,0.0
12.395395395395395,485334.8001597854,0,0.0
12.424424424424425,485873.3794914334,0,0.0
12.453453453453454,486411.9046580251,0,0.0
12.482482482482483,486950.37351764226,0,0.0
12.511511511511513,487488.78392446187,0,0.0
12.54054054054054,488027.1337287687,0,0.0
12.56956956956957,488565.42077696783,0,0.0
12.598598598598599,489103.64291159774,0,0.0
12.627627627627628,489641.7979713427,0,0.0
12.656656656656658,490179.88379104587,0,0.0
12.685685685685687,490717.8982017224,0,0.0
12.714714714714715,491255.83903057233,0,0.0
12.743743743743744,491793.70410099387,0,0.0
12.772772772772774,492331.49123235943,0,0.0
12.801801801801803,492869.1982384734,0,0.0
12.830830830830832,493406.822930715,0,0.0
12.85985985985986,493944.3631171125,0,0.0
12.88888888888889,494481.81660194445,0,0.0
12.917917917917919,495019.18118575274,0,0.0
12.946946946946948,495556.45466535626,0,0.0
12.975975975975977,496093.63483386417,0,0.0
13.005005005005005,496630.71948068944,0,0.0
13.034034034034034,497167.70639156265,0,0.0
13.063063063063064,497704.59334854543,0,0.0
13.092092092092093,498241.37813004444,0,0.0
13.121121121121122,498778.0585108252,0,0.0
13.15015015015015,499314.63226202596,0,0.0
13.17917917917918,499851.0971511719,0,0.0
13.208208208208209,500387.450942189,0,0.0
13.237237237237238,500923.69139541866,0,0.0
13.266266266266268,501459.8162676314,0,0.0
13.295295295295295,501995.8233120418,0,0.0
13.324324324324325,502531.7102783227,0,0.0
13.353353353353354,503067.47491261957,0,0.0
13.382382382382383,503603.1149575657,0,0.0
13.411411411411413,504138.628152296,0,0.0
13.44044044044044,504674.0122324628,0,0.0
13.46946946946947,505209.2649302501,0,0.0
13.498498498498499,505744.38397438853,0,0.0
13.527527527527528,506279.36709017074,0,0.0
13.556556556556558,506814.2119994661,0,0.0
13.585585585585587,507348.9164207364,0,0.0
13.614614614614615,507883.47806905064,0,0.0
13.643643643643644,508417.8946561008,0,0.0
13.672672672672673,508952.163890217,0,0.0
13.701701701701703,509486.28347638337,0,0.0
13.730730730730732,510020.25111625326,0,0.0
13.75975975975976,510554.0645081653,0,0.0
13.78878878878879,511087.7213471592,0,0.0
13.817817817817819,511621.2193249913,0,0.0
13.846846846846848,512154.55613015086,0,0.0
13.875875875875877,512687.7294478759,0,0.0
13.904904904904905,513220.7369601695,0,0.0
13.933933933933934,513753.5763460829,0,0.0
13.962962962962964,514286.2452824055,0,0.0
13.991991991991993,514818.74144182453,0,0.0
14.021021021021022,515351.0624937411,0,0.0
14.05005005005005,515883.20610441215,0,0.0
14.07907907907908,516415.1699369675,0,0.0
14.108108108108109,516946.9516514262,0,0.0
14.137137137137138,517478.5489047144,0,0.0
14.166166166166168,518009.95935068175,0,0.0
14.195195195195195,518541.1806401192,0,0.0
14.224224224224224,519072.2104207759,0,0.0
14.253253253253254,519603.04633737693,0,0.0
14.282282282282283,520133.68603164045,0,0.0
14.311311311311313,520664.1271422954,0,0.0
14.34034034034034,521194.36730509944,0,0.0
14.36936936936937,521724.40415285627,0,0.0
14.398398398398399,522254.23531543365,0,0.0
14.427427427427428,522783.8584197813,0,0.0
14.456456456456458,523313.271089949,0,0.0
14.485485485485487,523842.4709471045,0,0.0
14.514514514514515,524371.4556095519,0,0.0
14.543543543543544,524900.2226927496,0,0.0
14.572572572572573,525428.7698093291,0,0.0
14.601601601601603,525957.0945691131,0,0.0
14.630630630630632,526485.194579134,0,0.0
14.65965965965966,527013.0674436527,0,0.0
14.68868868868869,527540.7107641774,0,0.0
14.717717717717719,528068.122139482,0,0.0
14.746746746746748,528595.2991656251,0,0.0
14.775775775775777,529122.2394359694,0,0.0
14.804804804804805,529648.9405411999,0,0.0
14.833833833833834,530175.400069344,0,0.0
14.862862862862864,530701.6156057898,0,0.0
14.891891891891893,531227.5847333062,0,0.0
14.920920920920922,531753.3050320615,0,0.0
14.94994994994995,532278.7740796437,0,0.0
14.97897897897898,532803.9894510794,0,0.0
15.008008008008009,533328.948718854,0,0.0
15.037037037037038,533853.6494529307,0,0.0
15.066066066066067,534378.0892207711,0,0.0
15.095095095095095,534902.2655873988,0,0.0
15.124124124124124,535426.176115447,0,0.0
15.153153153153154,535949.8183650126,0,0.0
15.182182182182183,536473.1898937675,0,0.0
15.211211211211213,536996.2882569826,0,0.0
15.24024024024024,537519.1110075485,0,0.0
15.26926926926927,538041.6556959965,0,0.0
15.298298298298299,538563.9198705181,0,0.0
15.327327327327328,539085.9010769866,0,0.0
15.356356356356358,539607.596858977,0,0.0
15.385385385385387,540129.0047577876,0,0.0
15.414414414414415,540650.1223124603,0,0.0
15.443443443443444,541170.9470598018,0,0.0
15.472472472472473,541691.4765344044,0,0.0
15.501501501501503,542211.708268668,0,0.0
15.530530530530532,542731.6397928201,0,0.0
15.55955955955956,543251.2686349379,0,0.0
15.588588588588589,543770.5923209698,0,0.0
15.617617617617618,544289.6083747563,0,0.0
15.646646646646648,544808.3143180523,0,0.0
15.675675675675677,545326.707670548,0,0.0
15.704704704704705,545844.7859498913,0,0.0
15.733733733733734,546362.5466717097,0,0.0
15.762762762762764,546879.9873496314,0,0.0
15.791791791791793,547397.1054953082,0,0.0
15.820820820820822,547913.8986184371,0,0.0
15.84984984984985,548430.3642267828,0,0.0
15.87887887887888,548946.4998261998,0,0.0
15.907907907907909,549462.3029206549,0,0.0
15.936936936936938,549977.7710122494,0,0.0
15.965965965965967,550492.9016012418,0,0.0
15.994994994994995,551007.6921860706,0,0.0
16.024024024024026,551522.1402633769,0,0.0
16.053053053053056,552036.2433280268,0,0.0
16.08208208208208,552549.998873135,0,0.0
16.11111111111111,553063.4043900871,0,0.0
16.14014014014014,553576.4573685635,0,0.0
16.16916916916917,554089.1552965614,0,0.0
16.1981981981982,554601.4956604191,0,0.0
16.227227227227228,555113.4759448388,0,0.0
16.256256256256258,555625.0936322185,0,0.0
16.285285285285287,556136.3462029964,0,0.0
16.314314314314316,556647.2311369211,0,0.0
16.343343343343346,557157.745912196,0,0.0
16.37237237237237,557667.8880054967,0,0.0
16.4014014014014,558177.6548919951,0,0.0
16.43043043043043,558687.0440453822,0,0.0
16.45945945945946,559196.0529378926,0,0.0
16.48848848848849,559704.679040328,0,0.0
16.51751751751752,560212.9198220812,0,0.0
16.546546546546548,560720.7727511598,0,0.0
16.575575575575577,561228.2352942108,0,0.0
16.604604604604607,561735.3049165447,0,0.0
16.633633633633636,562241.979082159,0,0.0
16.662662662662665,562748.2552537636,0,0.0
16.69169169169169,563254.1308928045,0,0.0
16.72072072072072,563759.6034594885,0,0.0
16.74974974974975,564264.670412808,0,0.0
16.77877877877878,564769.3292105652,0,0.0
16.80780780780781,565273.5773093974,0,0.0
16.836836836836838,565777.4121648011,0,0.0
16.865865865865867,566280.8312311582,0,0.0
16.894894894894897,566783.8319617592,0,0.0
16.923923923923926,567286.4118088301,0,0.0
16.952952952952955,567788.5682235563,0,0.0
16.98198198198198,568290.2986561083,0,0.0
17.01101101101101,568791.6005556673,0,0.0
17.04004004004004,569292.4713704502,0,0.0
17.06906906906907,569792.9085477352,0,0.0
17.0980980980981,570292.9095338876,0,0.0
17.127127127127128,570792.4717743853,0,0.0
17.156156156156158,571291.5927138446,0,0.0
17.185185185185187,571790.2697960458,0,0.0
17.214214214214216,572288.50046396,0,0.0
17.243243243243246,572786.2821597735,0,0.0
17.27227227227227,573283.6123249158,0,0.0
17.3013013013013,573780.4884000843,0,0.0
17.33033033033033,574276.9078252712,0,0.0
17.35935935935936,574772.8680397898,0,0.0
17.38838838838839,575268.3664822814,0,0.0
17.41741741741742,575763.4005868732,0,0.0
17.446446446446448,576257.9677877269,0,0.0
17.475475475475477,576752.0655211918,0,0.0
17.504504504504506,577245.6912230524,0,0.0
17.533533533533536,577738.8423285558,0,0.0
17.562562562562565,578231.5162724368,0,0.0
17.59159159159159,578723.7104889463,0,0.0
17.62062062062062,579215.4224118765,0,0.0
17.64964964964965,579706.6494745886,0,0.0
17.67867867867868,580197.3891100393,0,0.0
17.70770770770771,580687.6387508081,0,0.0
17.736736736736738,581177.3958291237,0,0.0
17.765765765765767,581666.6577768921,0,0.0
17.794794794794797,582155.4220257229,0,0.0
17.823823823823826,582643.6860069572,0,0.0
17.852852852852855,583131.4471516944,0,0.0
17.88188188188188,583618.7028908203,0,0.0
17.91091091091091,584105.4506550344,0,0.0
17.93993993993994,584591.6878748771,0,0.0
17.96896896896897,585077.411980758,0,0.0
17.997997997998,585562.6204029832,0,0.0
18.027027027027028,586047.3105717835,0,0.0
18.056056056056057,586531.479917342,0,0.0
18.085085085085087,587015.1258698227,0,0.0
18.114114114114116,587498.2458593978,0,0.0
18.143143143143146,587980.8373162765,0,0.0
18.17217217217217,588462.8976707329,0,0.0
18.2012012012012,588944.4243531348,0,0.0
18.23023023023023,589425.4147939713,0,0.0
18.25925925925926,589905.8664238824,0,0.0
