t_fit,I_fit,t_data,I_data
0.0,272118.0,0,272118.0
0.02902902902902903,272378.0265426708,1,287975.0
0.05805805805805806,272638.18183622207,2,305223.0
0.0870870870870871,272898.46567525517,3,344282.0
0.11611611611611612,273158.8778212317,4,416156.0
0.14514514514514515,273419.4181378337,5,500194.0
0.1741741741741742,273680.08638192137,6,596346.0
0.2032032032032032,273940.8823266636,7,690600.0
0.23223223223223224,274201.80574522924,8,785106.0
0.26126126126126126,274462.8564107872,9,850802.0
0.2902902902902903,274724.0340965064,10,918891.0
0.31931931931931934,274985.3385755557,11,1019428.0
0.3483483483483484,275246.76962110406,12,1108478.0
0.3773773773773774,275508.3270063203,13,1186374.0
0.4064064064064064,275770.0105043733,14,1278564.0
0.43543543543543545,276031.8198884319,15,1355196.0
0.4644644644644645,276293.75493181637,16,1399935.0
0.49349349349349353,276555.8154191892,17,1457997.0
0.5225225225225225,276818.0011329418,18,1497769.0
0.5515515515515516,277080.3118491275,19,1530931.0
0.5805805805805806,277342.7473437999,20,1551032.0
0.6096096096096096,277605.3073930124,21,1558670.0
0.6386386386386387,277867.99177281844,22,1555127.0
0.6676676676676677,278130.8002592716,23,1551692.0
0.6966966966966968,278393.7326284252,24,1541461.0
0.7257257257257258,278656.78865633276,25,1507885.0
0.7547547547547548,278919.9681190478,26,1465306.0
0.7837837837837838,279183.27079262375,27,1414633.0
0.8128128128128128,279446.69645311404,28,1338664.0
0.8418418418418419,279710.24485216005,0,0.0
0.8708708708708709,279973.91572764807,0,0.0
0.8998998998998999,280237.70884654514,0,0.0
0.928928928928929,280501.6239759766,0,0.0
0.957957957957958,280765.66088306805,0,0.0
0.9869869869869871,281029.8193349448,0,0.0
1.016016016016016,281294.0990987325,0,0.0
1.045045045045045,281558.4999415565,0,0.0
1.0740740740740742,281823.02163054224,0,0.0
1.103103103103103,282087.6639328152,0,0.0
1.1321321321321323,282352.42661550094,0,0.0
1.1611611611611612,282617.3094457248,0,0.0
1.1901901901901903,282882.3116387566,0,0.0
1.2192192192192193,283147.43415531487,0,0.0
1.2482482482482482,283412.67600943823,0,0.0
1.2772772772772774,283678.0369666129,0,0.0
1.3063063063063063,283943.5167915857,0,0.0
1.3353353353353354,284209.11524836393,0,0.0
1.3643643643643644,284474.8321002152,0,0.0
1.3933933933933935,284740.6671096677,0,0.0
1.4224224224224224,285006.6200385101,0,0.0
1.4514514514514516,285272.69064779155,0,0.0
1.4804804804804805,285538.8786978216,0,0.0
1.5095095095095097,285805.18394817034,0,0.0
1.5385385385385386,286071.6061506617,0,0.0
1.5675675675675675,286338.14502057916,0,0.0
1.5965965965965967,286604.80030278943,0,0.0
1.6256256256256256,286871.57174744725,0,0.0
1.6546546546546548,287138.4591037411,0,0.0
1.6836836836836837,287405.4621198934,0,0.0
1.7127127127127129,287672.58054316015,0,0.0
1.7417417417417418,287939.81411983114,0,0.0
1.770770770770771,288207.16259523,0,0.0
1.7997997997997999,288474.62571371417,0,0.0
1.828828828828829,288742.2032186747,0,0.0
1.857857857857858,289009.89485253656,0,0.0
1.8868868868868869,289277.70035675843,0,0.0
1.915915915915916,289545.6194718328,0,0.0
1.944944944944945,289813.6519372859,0,0.0
1.9739739739739741,290081.79749167775,0,0.0
2.0030030030030033,290350.05587260204,0,0.0
2.032032032032032,290618.4268166864,0,0.0
2.061061061061061,290886.9100595921,0,0.0
2.09009009009009,291155.5053360143,0,0.0
2.1191191191191194,291424.2123796818,0,0.0
2.1481481481481484,291693.03092335723,0,0.0
2.1771771771771773,291961.960698837,0,0.0
2.206206206206206,292231.00143695134,0,0.0
2.235235235235235,292500.1528675642,0,0.0
2.2642642642642645,292769.41471957316,0,0.0
2.2932932932932935,293038.7867209236,0,0.0
2.3223223223223224,293308.2686106593,0,0.0
2.3513513513513513,293577.8601270393,0,0.0
2.3803803803803807,293847.5609977033,0,0.0
2.4094094094094096,294117.37094941764,0,0.0
2.4384384384384385,294387.28970807575,0,0.0
2.4674674674674675,294657.3169986977,0,0.0
2.4964964964964964,294927.4525454305,0,0.0
2.525525525525526,295197.696071548,0,0.0
2.5545545545545547,295468.04729945085,0,0.0
2.5835835835835836,295738.50595066656,0,0.0
2.6126126126126126,296009.0717458495,0,0.0
2.641641641641642,296279.7444047809,0,0.0
2.670670670670671,296550.5236463687,0,0.0
2.6996996996997,296821.4091886479,0,0.0
2.7287287287287287,297092.40074878006,0,0.0
2.757757757757758,297363.4980430538,0,0.0
2.786786786786787,297634.7007868846,0,0.0
2.815815815815816,297906.0086948146,0,0.0
2.844844844844845,298177.4214805129,0,0.0
2.873873873873874,298448.9388567754,0,0.0
2.902902902902903,298720.5605355249,0,0.0
2.931931931931932,298992.28622781095,0,0.0
2.960960960960961,299264.1156438101,0,0.0
2.98998998998999,299536.0484928255,0,0.0
3.0190190190190194,299808.08448328736,0,0.0
3.0480480480480483,300080.2233227526,0,0.0
3.0770770770770772,300352.4647219356,0,0.0
3.106106106106106,300624.8084068862,0,0.0
3.135135135135135,300897.254087853,0,0.0
3.1641641641641645,301169.8014719558,0,0.0
3.1931931931931934,301442.4502655482,0,0.0
